[2018-04-18 05:43:34,031]:  28  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:43:34,032]:  29  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:43:34,033]:  30  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:43:34,034]:  31  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:45:16,583]:   1  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:45:16,605]:  23  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:45:16,606]:  24  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:45:16,607]:  25  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:45:16,611]:  29  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:45:16,612]:  30  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:45:16,613]:  31  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:45:16,614]:  32  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:45:16,615]:  33  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:49:03,847]:   0  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:49:03,870]:  23  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:49:03,871]:  24  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:49:03,872]:  25  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:49:03,875]:  28  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:49:03,876]:  29  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:49:03,877]:  30  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:49:03,878]:  31  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:49:03,880]:  33  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:49:56,224]:   0  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:49:56,245]:  21  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:49:56,246]:  22  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:49:56,248]:  24  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:49:56,251]:  27  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:49:56,252]:  28  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:49:56,253]:  29  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:49:56,254]:  30  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:49:56,255]:  31  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,380]:   0  INFO    Without argument                    Greeting.GetGreetingWhisoutArgs.getGreeting(Greeting.GetGreetingWhisoutArgs.java:8)
[2018-04-18 05:50:28,410]:  30  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,413]:  33  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,416]:  36  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,418]:  38  INFO    Get res is done: en                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,421]:  41  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,427]:  47  INFO    Get time is done: 12                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,428]:  48  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,440]:  60  INFO    Timezone is changed: Pacific/Saipan Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:50)
[2018-04-18 05:50:28,442]:  62  INFO    Timezone is UTC                     Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:54)
[2018-04-18 05:50:28,446]:  66  INFO    Timezone is changed: Europe/Moscow  Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:50)
[2018-04-18 05:50:28,447]:  67  INFO    Get time is done: 5                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,450]:  70  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:50:28,456]:  76  INFO    Timezone is changed: Europe/Moscow  Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:50)
[2018-04-18 05:50:28,457]:  77  INFO    Get time is done: 5                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,458]:  78  INFO    Town = Moscow; Time = 5; Zone = sun.util.calendar.ZoneInfo[id="Europe/Moscow",offset=10800000,dstSavings=0,useDaylight=false,transitions=79,lastRule=null] Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:50:28,464]:  84  WARN    -1 < hour < 25 = true. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:50:28,465]:  85  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:50:28,467]:  87  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,467]:  87  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,468]:  88  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:50:28,469]:  89  INFO    Timezone is changed: Europe/Moscow  Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:50)
[2018-04-18 05:50:28,471]:  91  INFO    Get time is done: 5                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,472]:  92  INFO    Town = Moscow; Time = 5; Zone = sun.util.calendar.ZoneInfo[id="Europe/Moscow",offset=10800000,dstSavings=0,useDaylight=false,transitions=79,lastRule=null] Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:50:28,473]:  93  WARN    -1 < hour < 25 = true. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:50:28,474]:  94  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:50:28,474]:  94  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,475]:  95  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,476]:  96  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,477]:  97  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:50:28,478]:  98  INFO    Timezone is UTC                     Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:54)
[2018-04-18 05:50:28,479]:  99  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,480]: 100  INFO    Town = Dnipro; Time = 2; Zone = sun.util.calendar.ZoneInfo[id="UTC",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null] Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:50:28,484]: 104  WARN    -1 < hour < 25 = true. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:50:28,485]: 105  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:50:28,486]: 106  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,487]: 107  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,488]: 108  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:50:28,490]: 110  INFO    Timezone is UTC                     Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:54)
[2018-04-18 05:50:28,492]: 112  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,493]: 113  INFO    Town = Dnipro; Time = 2; Zone = sun.util.calendar.ZoneInfo[id="UTC",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null] Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:50:28,494]: 114  WARN    -1 < hour < 25 = true. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:50:28,494]: 114  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:50:28,496]: 116  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,497]: 117  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,502]: 122  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:61)
[2018-04-18 05:50:28,503]: 123  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:50:28,504]: 124  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:50:28,505]: 125  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,506]: 126  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:50:28,508]: 128  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:50:28,509]: 129  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:39)
[2018-04-18 05:50:28,510]: 130  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:67)
[2018-04-18 05:50:28,512]: 132  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:73)
[2018-04-18 05:53:37,904]:   0  INFO    Without argument                    Greeting.GetGreetingWhisoutArgs.getGreeting(Greeting.GetGreetingWhisoutArgs.java:8)
[2018-04-18 05:53:37,937]:  33  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:37,949]:  45  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:37,953]:  49  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:37,955]:  51  INFO    Get res is done: en                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:37,963]:  59  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:37,967]:  63  INFO    Get time is done: 12                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:37,969]:  65  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:37,983]:  79  INFO    Timezone is changed: Pacific/Saipan Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 05:53:37,989]:  85  INFO    Timezone is UTC                     Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:56)
[2018-04-18 05:53:37,997]:  93  INFO    Timezone is changed: Europe/Moscow  Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 05:53:38,000]:  96  INFO    Get time is done: 5                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,002]:  98  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:53:38,011]: 107  INFO    Timezone is changed: Europe/Moscow  Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 05:53:38,012]: 108  INFO    Get time is done: 5                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,013]: 109  INFO    Town = Moscow; Time = 5; Zone = Europe/Moscow Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:53:38,021]: 117  INFO    -1 < hour < 25 = fale. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:53:38,022]: 118  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:53:38,023]: 119  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:38,024]: 120  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:38,025]: 121  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:53:38,026]: 122  INFO    Timezone is changed: Europe/Moscow  Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:52)
[2018-04-18 05:53:38,028]: 124  INFO    Get time is done: 5                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,029]: 125  INFO    Town = Moscow; Time = 5; Zone = Europe/Moscow Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:53:38,030]: 126  INFO    -1 < hour < 25 = fale. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:53:38,031]: 127  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:53:38,031]: 127  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:38,032]: 128  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:38,033]: 129  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,034]: 130  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:53:38,037]: 133  INFO    Timezone is UTC                     Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:56)
[2018-04-18 05:53:38,038]: 134  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,040]: 136  INFO    Town = Dnipro; Time = 2; Zone = UTC Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:53:38,040]: 136  INFO    -1 < hour < 25 = fale. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:53:38,041]: 137  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:53:38,042]: 138  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:38,043]: 139  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:38,044]: 140  INFO    Submitted one argument              Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:11)
[2018-04-18 05:53:38,046]: 142  INFO    Timezone is UTC                     Greeting.GetGreeting.getTimeZoneInTown(Greeting.GetGreeting.java:56)
[2018-04-18 05:53:38,047]: 143  INFO    Get time is done: 2                 Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,049]: 145  INFO    Town = Dnipro; Time = 2; Zone = UTC Greeting.GetGreetingWhisOneArg.getGreeting(Greeting.GetGreetingWhisOneArg.java:14)
[2018-04-18 05:53:38,050]: 146  INFO    -1 < hour < 25 = fale. timeOfDays = Night Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 05:53:38,050]: 146  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:53:38,055]: 151  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:38,056]: 152  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:38,066]: 162  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:53:38,068]: 164  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:53:38,069]: 165  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:53:38,070]: 166  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:53:38,070]: 166  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:38,073]: 169  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:53:38,074]: 170  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:53:38,076]: 172  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:53:38,077]: 173  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:53:38,079]: 175  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:53:38,081]: 177  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:54:21,652]:   0  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:54:21,674]:  22  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:54:21,674]:  22  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:54:21,676]:  24  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:54:21,681]:  29  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:54:21,685]:  33  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:54:21,687]:  35  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:54:21,688]:  36  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:54:21,697]:  45  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:54:21,701]:  49  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:54:21,702]:  50  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:56:16,005]:   0  INFO    Get time is done: 13                Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:56:16,027]:  22  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:56:16,028]:  23  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:56:16,029]:  24  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:56:16,030]:  25  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:56:16,032]:  27  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:56:16,033]:  28  WARN    NumberFormatException. hout = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:56:16,034]:  29  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:56:16,036]:  31  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:56:16,037]:  32  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:56:16,038]:  33  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:57:50,089]:   4  INFO    Get time is done: hour = 13         Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 05:57:50,117]:  32  WARN    NumberFormatException. hour = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:57:50,120]:  35  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:57:50,122]:  37  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:57:50,123]:  38  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:57:50,127]:  42  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 05:57:50,129]:  44  WARN    NumberFormatException. hour = GMT+11 Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:27)
[2018-04-18 05:57:50,130]:  45  WARN    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:34)
[2018-04-18 05:57:50,131]:  46  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 05:57:50,133]:  48  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 05:57:50,135]:  50  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:00:16,303]:   0  INFO    Get time is done: hour = 14         Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:00:16,324]:  21  INFO    Submited two arguments              Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:00:16,325]:  22  INFO    Get time is done: hour = 14         Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:00:16,326]:  23  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00 Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:00:16,327]:  24  INFO    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:00:16,328]:  25  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:00:16,334]:  31  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:00:16,339]:  36  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:00:16,343]:  40  INFO    Submited two arguments              Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:11)
[2018-04-18 06:00:16,346]:  43  INFO    Get time is done: hour = 14         Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
[2018-04-18 06:00:16,347]:  44  INFO    Town = Moscow; Time = 14; Zone = GMT+11:00 Greeting.GetGreetingWhisTwoArgs.getGreeting(Greeting.GetGreetingWhisTwoArgs.java:14)
[2018-04-18 06:00:16,350]:  47  INFO    -1 < hour < 25 = fale. timeOfDays = Day Greeting.GetGreeting.getGreeting(Greeting.GetGreeting.java:32)
[2018-04-18 06:00:16,351]:  48  INFO    Get system locale is done: ru       Greeting.GetGreeting.getLocale(Greeting.GetGreeting.java:41)
[2018-04-18 06:00:16,352]:  49  INFO    Get res is done: ru                 Greeting.GetGreeting.getRes(Greeting.GetGreeting.java:69)
[2018-04-18 06:00:16,353]:  50  INFO    Encoding is done                    Greeting.GetGreeting.encode(Greeting.GetGreeting.java:75)
[2018-04-18 06:00:26,572]:   0  INFO    Get time is done: hour = 14         Greeting.GetGreeting.getHour(Greeting.GetGreeting.java:63)
